clip_name,label,index
train3608,0,3607
train3609,0,3608
train3610,1,3609
train3611,0,3610
train3612,0,3611
train3613,1,3612
train3614,1,3613
train3615,1,3614
train3616,1,3615
train3617,1,3616
train3618,1,3617
train3619,0,3618
train3620,0,3619
train3621,0,3620
train3622,1,3621
train3623,1,3622
train3624,0,3623
train3625,0,3624
train3626,0,3625
train3627,0,3626
train3628,0,3627
train3629,0,3628
train3630,0,3629
train3631,0,3630
train3632,0,3631
train3633,0,3632
train3634,0,3633
train3635,0,3634
train3636,0,3635
train3637,0,3636
train3638,0,3637
train3639,0,3638
train3640,0,3639
train3641,0,3640
train3642,0,3641
train3643,0,3642
train3644,0,3643
train3645,0,3644
train3646,0,3645
train3647,0,3646
train3648,0,3647
train3649,0,3648
train3650,0,3649
train3651,0,3650
train3652,0,3651
train3653,0,3652
train3654,0,3653
train3655,0,3654
train3656,1,3655
train3657,0,3656
train3658,0,3657
train3659,1,3658
train3660,0,3659
train3661,0,3660
train3662,0,3661
train3663,1,3662
train3664,1,3663
train3665,1,3664
train3666,1,3665
train3667,1,3666
train3668,1,3667
train3669,1,3668
train3670,1,3669
train3671,1,3670
train3672,1,3671
train3673,1,3672
train3674,1,3673
train3675,1,3674
train3676,1,3675
train3677,0,3676
train3678,1,3677
train3679,1,3678
train3680,1,3679
train3681,1,3680
train3682,1,3681
train3683,0,3682
train3684,1,3683
train3685,0,3684
train3686,0,3685
train3687,0,3686
train3688,0,3687
train3689,0,3688
train3690,0,3689
train3691,0,3690
train3692,0,3691
train3693,0,3692
train3694,0,3693
train3695,0,3694
train3696,0,3695
train3697,0,3696
train3698,0,3697
train3699,0,3698
train3700,0,3699
train3701,0,3700
train3702,0,3701
train3703,0,3702
train3704,0,3703
train3705,0,3704
train3706,0,3705
train3707,0,3706
train3708,0,3707
train3709,0,3708
train3710,0,3709
train3711,0,3710
train3712,0,3711
train3713,0,3712
train3714,0,3713
train3715,0,3714
train3716,0,3715
train3717,0,3716
train3718,0,3717
train3719,0,3718
train3720,0,3719
train3721,0,3720
train3722,0,3721
train3723,0,3722
train3724,1,3723
train3725,1,3724
train3726,0,3725
train3727,0,3726
train3728,0,3727
train3729,0,3728
train3730,0,3729
train3731,0,3730
train3732,0,3731
train3733,0,3732
train3734,0,3733
train3735,0,3734
train3736,0,3735
train3737,0,3736
train3738,0,3737
train3739,0,3738
train3740,0,3739
train3741,0,3740
train3742,0,3741
train3743,0,3742
train3744,0,3743
train3745,0,3744
train3746,0,3745
train3747,0,3746
train3748,0,3747
train3749,0,3748
train3750,0,3749
train3751,0,3750
train3752,0,3751
train3753,0,3752
train3754,0,3753
train3755,0,3754
train3756,0,3755
train3757,0,3756
train3758,0,3757
train3759,0,3758
train3760,0,3759
train3761,0,3760
train3762,0,3761
train3763,0,3762
train3764,0,3763
train3765,0,3764
train3766,0,3765
train3767,0,3766
train3768,0,3767
train3769,0,3768
train3770,0,3769
train3771,0,3770
train3772,0,3771
train3773,0,3772
train3774,0,3773
train3775,1,3774
train3776,0,3775
train3777,0,3776
train3778,1,3777
train3779,0,3778
train3780,0,3779
train3781,1,3780
train3782,1,3781
train3783,1,3782
train3784,0,3783
train3785,0,3784
train3786,1,3785
train3787,1,3786
train3788,1,3787
train3789,1,3788
train3790,1,3789
train3791,0,3790
train3792,1,3791
train3793,1,3792
train3794,1,3793
train3795,0,3794
train3796,0,3795
train3797,1,3796
train3798,1,3797
train3799,1,3798
train3800,1,3799
train3801,1,3800
train3802,1,3801
train3803,1,3802
train3804,1,3803
train3805,1,3804
train3806,1,3805
train3807,1,3806
train3808,1,3807
train3809,0,3808
train3810,1,3809
train3811,1,3810
train3812,1,3811
train3813,1,3812
train3814,1,3813
train3815,0,3814
train3816,0,3815
train3817,1,3816
train3818,0,3817
train3819,0,3818
train3820,0,3819
train3821,1,3820
train3822,0,3821
train3823,1,3822
train3824,1,3823
train3825,1,3824
train3826,1,3825
train3827,1,3826
train3828,1,3827
train3829,1,3828
train3830,1,3829
train3831,1,3830
train3832,1,3831
train3833,1,3832
train3834,1,3833
train3835,1,3834
train3836,1,3835
train3837,1,3836
train3838,1,3837
train3839,1,3838
train3840,0,3839
train3841,1,3840
train3842,1,3841
train3843,1,3842
train3844,1,3843
train3845,0,3844
train3846,0,3845
train3847,0,3846
train3848,0,3847
train3849,0,3848
train3850,0,3849
train3851,0,3850
train3852,0,3851
train3853,0,3852
train3854,0,3853
train3855,0,3854
train3856,0,3855
train3857,0,3856
train3858,0,3857
train3859,0,3858
train3860,0,3859
train3861,0,3860
train3862,0,3861
train3863,0,3862
train3864,0,3863
train3865,0,3864
train3866,0,3865
train3867,0,3866
train3868,0,3867
train3869,0,3868
train3870,0,3869
train3871,0,3870
train3872,0,3871
train3873,0,3872
train3874,0,3873
train3875,0,3874
train3876,0,3875
train3877,0,3876
train3878,0,3877
train3879,0,3878
train3880,0,3879
train3881,0,3880
train3882,0,3881
train3883,0,3882
train3884,0,3883
train3885,0,3884
train3886,0,3885
train3887,0,3886
train3888,0,3887
train3889,0,3888
train3890,0,3889
train3891,0,3890
train3892,0,3891
train3893,0,3892
train3894,0,3893
train3895,0,3894
train3896,0,3895
train3897,0,3896
train3898,0,3897
train3899,0,3898
train3900,0,3899
train3901,0,3900
train3902,0,3901
train3903,0,3902
train3904,0,3903
train3905,0,3904
train3906,0,3905
train3907,0,3906
train3908,0,3907
train3909,0,3908
train3910,0,3909
train3911,0,3910
train3912,0,3911
train3913,0,3912
train3914,0,3913
train3915,0,3914
train3916,0,3915
train3917,0,3916
train3918,0,3917
train3919,1,3918
train3920,0,3919
train3921,0,3920
train3922,0,3921
train3923,0,3922
train3924,0,3923
train3925,0,3924
train3926,0,3925
train3927,0,3926
train3928,0,3927
train3929,0,3928
train3930,0,3929
train3931,0,3930
train3932,0,3931
train3933,0,3932
train3934,0,3933
train3935,0,3934
train3936,0,3935
train3937,0,3936
train3938,0,3937
train3939,0,3938
train3940,0,3939
train3941,0,3940
train3942,0,3941
train3943,0,3942
train3944,0,3943
train3945,0,3944
train3946,0,3945
train3947,0,3946
train3948,0,3947
train3949,0,3948
train3950,0,3949
train3951,0,3950
train3952,0,3951
train3953,0,3952
train3954,0,3953
train3955,0,3954
train3956,0,3955
train3957,0,3956
train3958,1,3957
train3959,0,3958
train3960,0,3959
train3961,0,3960
train3962,0,3961
train3963,0,3962
train3964,0,3963
train3965,0,3964
train3966,0,3965
train3967,0,3966
train3968,0,3967
train3969,0,3968
train3970,0,3969
train3971,0,3970
train3972,0,3971
train3973,1,3972
train3974,0,3973
train3975,0,3974
train3976,0,3975
train3977,0,3976
train3978,0,3977
train3979,0,3978
train3980,0,3979
train3981,0,3980
train3982,0,3981
train3983,0,3982
train3984,0,3983
train3985,0,3984
train3986,0,3985
train3987,0,3986
train3988,1,3987
train3989,0,3988
train3990,1,3989
train3991,1,3990
train3992,0,3991
train3993,1,3992
train3994,1,3993
train3995,1,3994
train3996,0,3995
train3997,1,3996
train3998,1,3997
train3999,1,3998
train4000,1,3999
train4001,1,4000
train4002,1,4001
train4003,1,4002
train4004,1,4003
train4005,1,4004
train4006,1,4005
train4007,1,4006
train4008,1,4007
train4009,1,4008
train4010,1,4009
train4011,0,4010
train4012,0,4011
train4013,1,4012
train4014,1,4013
train4015,1,4014
train4016,1,4015
train4017,1,4016
train4018,1,4017
train4019,1,4018
train4020,1,4019
train4021,0,4020
train4022,0,4021
train4023,1,4022
train4024,0,4023
train4025,1,4024
train4026,1,4025
train4027,1,4026
train4028,1,4027
train4029,1,4028
train4030,1,4029
train4031,1,4030
train4032,1,4031
train4033,0,4032
train4034,1,4033
train4035,1,4034
train4036,1,4035
train4037,1,4036
train4038,1,4037
train4039,1,4038
train4040,1,4039
train4041,1,4040
train4042,1,4041
train4043,1,4042
train4044,1,4043
train4045,1,4044
train4046,1,4045
train4047,1,4046
train4048,0,4047
train4049,0,4048
train4050,1,4049
train4051,1,4050
train4052,1,4051
train4053,1,4052
train4054,1,4053
train4055,1,4054
train4056,1,4055
train4057,1,4056
train4058,0,4057
train4059,1,4058
train4060,1,4059
train4061,1,4060
train4062,1,4061
train4063,1,4062
train4064,0,4063
train4065,0,4064
train4066,0,4065
train4067,1,4066
train4068,1,4067
train4069,1,4068
train4070,1,4069
train4071,1,4070
train4072,1,4071
train4073,1,4072
train4074,1,4073
train4075,0,4074
train4076,1,4075
train4077,1,4076
train4078,1,4077
train4079,1,4078
train4080,0,4079
train4081,1,4080
train4082,1,4081
train4083,1,4082
train4084,1,4083
train4085,0,4084
train4086,1,4085
train4087,0,4086
train4088,0,4087
train4089,0,4088
train4090,0,4089
train4091,0,4090
train4092,0,4091
train4093,0,4092
train4094,0,4093
train4095,0,4094
train4096,0,4095
train4097,0,4096
train4098,0,4097
train4099,0,4098
train4100,0,4099
train4101,0,4100
train4102,0,4101
train4103,0,4102
train4104,1,4103
train4105,0,4104
train4106,1,4105
train4107,1,4106
train4108,1,4107
train4109,1,4108
train4110,1,4109
train4111,1,4110
train4112,1,4111
train4113,1,4112
train4114,1,4113
train4115,1,4114
train4116,1,4115
train4117,1,4116
train4118,0,4117
train4119,1,4118
train4120,1,4119
train4121,1,4120
train4122,1,4121
train4123,1,4122
train4124,0,4123
train4125,1,4124
train4126,0,4125
train4127,0,4126
train4128,0,4127
train4129,1,4128
train4130,1,4129
train4131,1,4130
train4132,0,4131
train4133,0,4132
train4134,0,4133
train4135,0,4134
train4136,1,4135
train4137,1,4136
train4138,1,4137
train4139,1,4138
train4140,0,4139
train4141,1,4140
train4142,0,4141
train4143,0,4142
train4144,1,4143
train4145,0,4144
train4146,0,4145
train4147,1,4146
train4148,0,4147
train4149,0,4148
train4150,0,4149
train4151,0,4150
train4152,0,4151
train4153,0,4152
train4154,0,4153
train4155,0,4154
train4156,0,4155
train4157,0,4156
train4158,0,4157
train4159,0,4158
train4160,0,4159
train4161,0,4160
train4162,0,4161
train4163,0,4162
train4164,0,4163
train4165,0,4164
train4166,0,4165
train4167,0,4166
train4168,0,4167
train4169,0,4168
train4170,0,4169
train4171,0,4170
train4172,0,4171
train4173,0,4172
train4174,0,4173
train4175,0,4174
train4176,1,4175
train4177,0,4176
train4178,1,4177
train4179,0,4178
train4180,0,4179
train4181,0,4180
train4182,0,4181
train4183,0,4182
train4184,0,4183
train4185,0,4184
train4186,0,4185
train4187,0,4186
train4188,0,4187
train4189,0,4188
train4190,1,4189
train4191,0,4190
train4192,1,4191
train4193,0,4192
train4194,0,4193
train4195,0,4194
train4196,0,4195
train4197,0,4196
train4198,0,4197
train4199,0,4198
train4200,0,4199
train4201,0,4200
train4202,0,4201
train4203,0,4202
train4204,0,4203
train4205,0,4204
train4206,0,4205
train4207,0,4206
train4208,0,4207
train4209,0,4208
train4210,0,4209
train4211,0,4210
train4212,0,4211
train4213,0,4212
train4214,0,4213
train4215,0,4214
train4216,0,4215
train4217,0,4216
train4218,0,4217
train4219,0,4218
train4220,0,4219
train4221,0,4220
train4222,0,4221
train4223,0,4222
train4224,0,4223
train4225,0,4224
train4226,0,4225
train4227,0,4226
train4228,0,4227
train4229,0,4228
train4230,0,4229
train4231,0,4230
train4232,0,4231
train4233,0,4232
train4234,0,4233
train4235,1,4234
train4236,1,4235
train4237,1,4236
train4238,0,4237
train4239,0,4238
train4240,0,4239
train4241,0,4240
train4242,0,4241
train4243,0,4242
train4244,0,4243
train4245,0,4244
train4246,0,4245
train4247,0,4246
train4248,0,4247
train4249,0,4248
train4250,0,4249
train4251,0,4250
train4252,0,4251
train4253,0,4252
train4254,0,4253
train4255,0,4254
train4256,0,4255
train4257,0,4256
train4258,1,4257
train4259,0,4258
train4260,1,4259
train4261,1,4260
train4262,1,4261
train4263,0,4262
train4264,1,4263
train4265,0,4264
train4266,1,4265
train4267,1,4266
train4268,1,4267
train4269,1,4268
train4270,1,4269
train4271,1,4270
train4272,1,4271
train4273,1,4272
train4274,1,4273
train4275,1,4274
train4276,1,4275
train4277,1,4276
train4278,1,4277
train4279,1,4278
train4280,1,4279
train4281,1,4280
train4282,1,4281
train4283,1,4282
train4284,1,4283
train4285,1,4284
train4286,1,4285
train4287,1,4286
train4288,1,4287
train4289,1,4288
train4290,1,4289
train4291,0,4290
train4292,0,4291
train4293,0,4292
train4294,0,4293
train4295,0,4294
train4296,0,4295
train4297,1,4296
train4298,0,4297
train4299,0,4298
train4300,0,4299
train4301,0,4300
train4302,0,4301
train4303,0,4302
train4304,0,4303
train4305,0,4304
train4306,0,4305
train4307,0,4306
train4308,0,4307
train4309,0,4308
train4310,0,4309
train4311,0,4310
train4312,0,4311
train4313,0,4312
train4314,0,4313
train4315,0,4314
train4316,0,4315
train4317,0,4316
train4318,0,4317
train4319,0,4318
train4320,0,4319
train4321,0,4320
train4322,0,4321
train4323,0,4322
train4324,0,4323
train4325,0,4324
train4326,0,4325
train4327,0,4326
train4328,0,4327
train4329,0,4328
train4330,0,4329
train4331,0,4330
train4332,0,4331
train4333,0,4332
train4334,0,4333
train4335,0,4334
train4336,0,4335
train4337,0,4336
train4338,0,4337
train4339,0,4338
train4340,0,4339
train4341,0,4340
train4342,0,4341
train4343,0,4342
train4344,0,4343
train4345,0,4344
train4346,0,4345
train4347,0,4346
train4348,0,4347
train4349,0,4348
train4350,0,4349
train4351,0,4350
train4352,0,4351
train4353,0,4352
train4354,0,4353
train4355,0,4354
train4356,0,4355
train4357,0,4356
train4358,0,4357
train4359,0,4358
train4360,0,4359
train4361,0,4360
train4362,0,4361
train4363,0,4362
train4364,0,4363
train4365,0,4364
train4366,1,4365
train4367,0,4366
train4368,1,4367
train4369,0,4368
train4370,0,4369
train4371,0,4370
train4372,1,4371
train4373,0,4372
train4374,0,4373
train4375,0,4374
train4376,0,4375
train4377,0,4376
train4378,0,4377
train4379,0,4378
train4380,0,4379
train4381,0,4380
train4382,0,4381
train4383,0,4382
train4384,0,4383
train4385,0,4384
train4386,0,4385
train4387,0,4386
train4388,0,4387
train4389,0,4388
train4390,0,4389
train4391,0,4390
train4392,0,4391
train4393,0,4392
train4394,0,4393
train4395,0,4394
train4396,0,4395
train4397,0,4396
train4398,0,4397
train4399,0,4398
train4400,0,4399
train4401,0,4400
train4402,0,4401
train4403,0,4402
train4404,0,4403
train4405,0,4404
train4406,0,4405
train4407,0,4406
train4408,0,4407
train4409,0,4408
train4410,0,4409
train4411,0,4410
train4412,0,4411
train4413,0,4412
train4414,0,4413
train4415,0,4414
train4416,0,4415
train4417,0,4416
train4418,0,4417
train4419,0,4418
train4420,0,4419
train4421,0,4420
train4422,0,4421
train4423,0,4422
train4424,0,4423
train4425,0,4424
train4426,0,4425
train4427,0,4426
train4428,0,4427
train4429,0,4428
train4430,0,4429
train4431,0,4430
train4432,0,4431
train4433,1,4432
train4434,0,4433
train4435,0,4434
train4436,0,4435
train4437,0,4436
train4438,0,4437
train4439,0,4438
train4440,0,4439
train4441,0,4440
train4442,0,4441
train4443,0,4442
train4444,0,4443
train4445,0,4444
train4446,0,4445
train4447,0,4446
train4448,0,4447
train4449,0,4448
train4450,1,4449
train4451,1,4450
train4452,1,4451
train4453,1,4452
train4454,1,4453
train4455,1,4454
train4456,1,4455
train4457,0,4456
train4458,0,4457
train4459,0,4458
train4460,0,4459
train4461,0,4460
train4462,0,4461
train4463,0,4462
train4464,0,4463
train4465,0,4464
train4466,0,4465
train4467,0,4466
train4468,0,4467
train4469,0,4468
train4470,0,4469
train4471,0,4470
train4472,0,4471
train4473,0,4472
train4474,0,4473
train4475,0,4474
train4476,0,4475
train4477,0,4476
train4478,0,4477
train4479,0,4478
train4480,0,4479
train4481,0,4480
train4482,0,4481
train4483,1,4482
train4484,1,4483
train4485,1,4484
train4486,0,4485
train4487,0,4486
train4488,0,4487
train4489,0,4488
train4490,0,4489
train4491,0,4490
train4492,0,4491
train4493,0,4492
train4494,0,4493
train4495,0,4494
train4496,0,4495
train4497,0,4496
train4498,0,4497
train4499,0,4498
train4500,0,4499
train4501,0,4500
train4502,0,4501
train4503,0,4502
train4504,0,4503
train4505,0,4504
train4506,0,4505
train4507,0,4506
train4508,0,4507
train4509,0,4508
train4510,0,4509
train4511,0,4510
train4512,0,4511
train4513,0,4512
train4514,0,4513
train4515,0,4514
train4516,0,4515
train4517,1,4516
train4518,1,4517
train4519,1,4518
train4520,0,4519
train4521,0,4520
train4522,0,4521
train4523,0,4522
train4524,0,4523
train4525,0,4524
train4526,1,4525
train4527,1,4526
train4528,0,4527
train4529,0,4528
train4530,0,4529
train4531,0,4530
train4532,0,4531
train4533,0,4532
train4534,0,4533
train4535,0,4534
train4536,0,4535
train4537,0,4536
train4538,0,4537
train4539,0,4538
train4540,0,4539
train4541,0,4540
train4542,0,4541
train4543,0,4542
train4544,0,4543
train4545,0,4544
train4546,1,4545
train4547,1,4546
train4548,1,4547
train4549,0,4548
train4550,0,4549
train4551,0,4550
train4552,0,4551
train4553,0,4552
train4554,0,4553
train4555,0,4554
train4556,0,4555
train4557,0,4556
train4558,0,4557
train4559,0,4558
train4560,0,4559
train4561,0,4560
train4562,0,4561
train4563,0,4562
train4564,0,4563
train4565,0,4564
train4566,0,4565
train4567,0,4566
train4568,0,4567
train4569,0,4568
train4570,0,4569
train4571,0,4570
train4572,0,4571
train4573,0,4572
train4574,0,4573
train4575,0,4574
train4576,0,4575
train4577,0,4576
train4578,0,4577
train4579,0,4578
train4580,0,4579
train4581,0,4580
train4582,0,4581
train4583,0,4582
train4584,0,4583
train4585,0,4584
train4586,0,4585
train4587,0,4586
train4588,0,4587
train4589,0,4588
train4590,0,4589
train4591,0,4590
train4592,0,4591
train4593,0,4592
train4594,0,4593
train4595,0,4594
train4596,0,4595
train4597,0,4596
train4598,1,4597
train4599,0,4598
train4600,0,4599
train4601,1,4600
train4602,0,4601
train4603,1,4602
train4604,0,4603
train4605,0,4604
train4606,0,4605
train4607,0,4606
train4608,0,4607
train4609,0,4608
train4610,1,4609
train4611,1,4610
train4612,0,4611
train4613,0,4612
train4614,0,4613
train4615,0,4614
train4616,1,4615
train4617,1,4616
train4618,0,4617
train4619,0,4618
train4620,0,4619
train4621,0,4620
train4622,0,4621
train4623,0,4622
train4624,0,4623
train4625,0,4624
train4626,0,4625
train4627,0,4626
train4628,1,4627
train4629,1,4628
train4630,1,4629
train4631,0,4630
train4632,0,4631
train4633,0,4632
train4634,0,4633
train4635,0,4634
train4636,0,4635
train4637,0,4636
train4638,1,4637
train4639,1,4638
train4640,1,4639
train4641,1,4640
train4642,1,4641
train4643,1,4642
train4644,1,4643
train4645,0,4644
train4646,1,4645
train4647,1,4646
train4648,1,4647
train4649,1,4648
train4650,0,4649
train4651,1,4650
train4652,0,4651
train4653,0,4652
train4654,1,4653
train4655,1,4654
train4656,0,4655
train4657,0,4656
train4658,0,4657
train4659,0,4658
train4660,0,4659
train4661,0,4660
train4662,0,4661
train4663,0,4662
train4664,0,4663
train4665,0,4664
train4666,0,4665
train4667,0,4666
train4668,0,4667
train4669,0,4668
train4670,0,4669
train4671,0,4670
train4672,0,4671
train4673,0,4672
train4674,0,4673
train4675,0,4674
train4676,0,4675
train4677,0,4676
train4678,0,4677
train4679,0,4678
train4680,0,4679
train4681,1,4680
train4682,0,4681
train4683,0,4682
train4684,0,4683
train4685,0,4684
train4686,0,4685
train4687,1,4686
train4688,1,4687
train4689,1,4688
train4690,1,4689
train4691,1,4690
train4692,1,4691
train4693,1,4692
train4694,0,4693
train4695,1,4694
train4696,1,4695
train4697,1,4696
train4698,1,4697
train4699,1,4698
train4700,1,4699
train4701,1,4700
train4702,0,4701
train4703,0,4702
train4704,1,4703
train4705,0,4704
train4706,0,4705
train4707,0,4706
train4708,0,4707
train4709,0,4708
train4710,0,4709
train4711,1,4710
train4712,1,4711
train4713,0,4712
train4714,1,4713
train4715,1,4714
train4716,1,4715
train4717,1,4716
train4718,1,4717
train4719,1,4718
train4720,1,4719
train4721,1,4720
train4722,1,4721
train4723,1,4722
train4724,0,4723
train4725,1,4724
train4726,0,4725
train4727,0,4726
train4728,1,4727
train4729,1,4728
train4730,1,4729
train4731,1,4730
train4732,1,4731
train4733,1,4732
train4734,1,4733
train4735,0,4734
train4736,1,4735
train4737,0,4736
train4738,0,4737
train4739,0,4738
train4740,1,4739
train4741,1,4740
train4742,0,4741
train4743,1,4742
train4744,0,4743
train4745,0,4744
train4746,1,4745
train4747,1,4746
train4748,0,4747
train4749,0,4748
train4750,0,4749
train4751,1,4750
train4752,0,4751
train4753,0,4752
train4754,0,4753
train4755,0,4754
train4756,0,4755
train4757,0,4756
train4758,0,4757
train4759,1,4758
train4760,1,4759
train4761,1,4760
train4762,1,4761
train4763,1,4762
train4764,1,4763
train4765,1,4764
train4766,0,4765
train4767,1,4766
train4768,1,4767
train4769,1,4768
train4770,1,4769
train4771,1,4770
train4772,1,4771
train4773,1,4772
train4774,1,4773
train4775,1,4774
train4776,0,4775
train4777,1,4776
train4778,1,4777
train4779,1,4778
train4780,1,4779
train4781,1,4780
train4782,1,4781
train4783,1,4782
train4784,1,4783
train4785,0,4784
train4786,0,4785
train4787,0,4786
train4788,1,4787
train4789,0,4788
train4790,1,4789
train4791,1,4790
train4792,1,4791
train4793,1,4792
train4794,1,4793
train4795,0,4794
train4796,1,4795
train4797,1,4796
train4798,0,4797
train4799,1,4798
train4800,1,4799
train4801,0,4800
train4802,1,4801
train4803,0,4802
train4804,1,4803
train4805,1,4804
train4806,1,4805
train4807,1,4806
train4808,1,4807
train4809,0,4808
train4810,0,4809
train4811,0,4810
train4812,0,4811
train4813,0,4812
train4814,0,4813
train4815,1,4814
train4816,1,4815
train4817,0,4816
train4818,0,4817
train4819,0,4818
train4820,1,4819
train4821,0,4820
train4822,1,4821
train4823,0,4822
train4824,0,4823
train4825,1,4824
train4826,1,4825
train4827,1,4826
train4828,1,4827
train4829,1,4828
train4830,1,4829
train4831,1,4830
train4832,1,4831
train4833,1,4832
train4834,1,4833
train4835,1,4834
train4836,1,4835
train4837,0,4836
train4838,0,4837
train4839,0,4838
train4840,0,4839
train4841,1,4840
train4842,1,4841
train4843,1,4842
train4844,1,4843
train4845,1,4844
train4846,1,4845
train4847,1,4846
train4848,1,4847
train4849,1,4848
train4850,1,4849
train4851,0,4850
train4852,0,4851
train4853,1,4852
train4854,1,4853
train4855,1,4854
train4856,1,4855
train4857,1,4856
train4858,1,4857
train4859,1,4858
train4860,1,4859
train4861,0,4860
train4862,1,4861
train4863,1,4862
train4864,1,4863
train4865,1,4864
train4866,0,4865
train4867,1,4866
train4868,0,4867
train4869,1,4868
train4870,1,4869
train4871,1,4870
train4872,0,4871
train4873,1,4872
train4874,1,4873
train4875,1,4874
train4876,1,4875
train4877,1,4876
train4878,1,4877
train4879,1,4878
train4880,1,4879
train4881,1,4880
train4882,1,4881
train4883,0,4882
train4884,1,4883
train4885,1,4884
train4886,1,4885
train4887,1,4886
train4888,1,4887
train4889,1,4888
train4890,1,4889
train4891,1,4890
train4892,1,4891
train4893,1,4892
train4894,1,4893
train4895,1,4894
train4896,1,4895
train4897,1,4896
train4898,1,4897
train4899,1,4898
train4900,1,4899
train4901,1,4900
train4902,1,4901
train4903,1,4902
train4904,1,4903
train4905,1,4904
train4906,1,4905
train4907,1,4906
train4908,1,4907
train4909,1,4908
train4910,1,4909
train4911,1,4910
train4912,1,4911
train4913,1,4912
train4914,1,4913
train4915,1,4914
train4916,1,4915
train4917,1,4916
train4918,1,4917
train4919,1,4918
train4920,1,4919
train4921,1,4920
train4922,1,4921
train4923,1,4922
train4924,1,4923
train4925,1,4924
train4926,0,4925
train4927,0,4926
train4928,0,4927
train4929,1,4928
train4930,1,4929
train4931,1,4930
train4932,1,4931
train4933,1,4932
train4934,1,4933
train4935,1,4934
train4936,1,4935
train4937,0,4936
train4938,1,4937
train4939,1,4938
train4940,0,4939
train4941,1,4940
train4942,1,4941
train4943,1,4942
train4944,1,4943
train4945,1,4944
train4946,1,4945
train4947,1,4946
train4948,1,4947
train4949,1,4948
train4950,1,4949
train4951,0,4950
train4952,0,4951
train4953,0,4952
train4954,1,4953
train4955,1,4954
train4956,1,4955
train4957,0,4956
train4958,1,4957
train4959,1,4958
train4960,1,4959
train4961,1,4960
train4962,1,4961
train4963,1,4962
train4964,1,4963
train4965,1,4964
train4966,1,4965
train4967,1,4966
train4968,1,4967
train4969,1,4968
train4970,1,4969
train4971,1,4970
train4972,1,4971
train4973,1,4972
train4974,1,4973
train4975,1,4974
train4976,1,4975
train4977,1,4976
train4978,1,4977
train4979,1,4978
train4980,1,4979
train4981,1,4980
train4982,0,4981
train4983,1,4982
train4984,0,4983
train4985,1,4984
train4986,1,4985
train4987,1,4986
train4988,1,4987
train4989,1,4988
train4990,0,4989
train4991,1,4990
train4992,0,4991
train4993,0,4992
train4994,1,4993
train4995,1,4994
train4996,0,4995
train4997,1,4996
train4998,1,4997
train4999,1,4998
train5000,1,4999
train5001,1,5000
train5002,0,5001
train5003,1,5002
train5004,0,5003
train5005,0,5004
train5006,0,5005
train5007,0,5006
train5008,1,5007
train5009,1,5008
train5010,1,5009
train5011,1,5010
train5012,0,5011
train5013,1,5012
train5014,1,5013
train5015,0,5014
train5016,0,5015
train5017,0,5016
train5018,1,5017
train5019,1,5018
train5020,1,5019
train5021,0,5020
train5022,1,5021
train5023,1,5022
train5024,1,5023
train5025,1,5024
train5026,0,5025
train5027,0,5026
train5028,0,5027
train5029,1,5028
train5030,0,5029
train5031,1,5030
train5032,1,5031
train5033,1,5032
train5034,0,5033
train5035,0,5034
train5036,1,5035
train5037,1,5036
train5038,1,5037
train5039,1,5038
train5040,0,5039
train5041,0,5040
train5042,0,5041
train5043,0,5042
train5044,0,5043
train5045,1,5044
train5046,0,5045
train5047,0,5046
train5048,1,5047
train5049,1,5048
train5050,1,5049
train5051,0,5050
train5052,0,5051
train5053,0,5052
train5054,0,5053
train5055,1,5054
train5056,0,5055
train5057,1,5056
train5058,1,5057
train5059,0,5058
train5060,1,5059
train5061,0,5060
train5062,0,5061
train5063,0,5062
train5064,1,5063
train5065,0,5064
train5066,1,5065
train5067,0,5066
train5068,1,5067
train5069,1,5068
train5070,0,5069
train5071,0,5070
train5072,1,5071
train5073,0,5072
train5074,1,5073
train5075,1,5074
train5076,1,5075
train5077,0,5076
train5078,0,5077
train5079,1,5078
train5080,1,5079
train5081,1,5080
train5082,1,5081
train5083,0,5082
train5084,0,5083
train5085,1,5084
train5086,0,5085
train5087,0,5086
train5088,0,5087
train5089,1,5088
train5090,0,5089
train5091,0,5090
train5092,0,5091
train5093,0,5092
train5094,0,5093
train5095,0,5094
train5096,1,5095
train5097,0,5096
train5098,0,5097
train5099,0,5098
train5100,1,5099
train5101,1,5100
train5102,1,5101
train5103,0,5102
train5104,1,5103
train5105,1,5104
train5106,0,5105
train5107,0,5106
train5108,0,5107
train5109,0,5108
train5110,0,5109
train5111,0,5110
train5112,0,5111
train5113,0,5112
train5114,0,5113
train5115,0,5114
train5116,0,5115
train5117,0,5116
train5118,0,5117
train5119,0,5118
train5120,0,5119
train5121,0,5120
train5122,0,5121
train5123,0,5122
train5124,0,5123
train5125,0,5124
train5126,0,5125
train5127,0,5126
train5128,0,5127
train5129,0,5128
train5130,0,5129
train5131,0,5130
train5132,0,5131
train5133,0,5132
train5134,0,5133
train5135,0,5134
train5136,0,5135
train5137,0,5136
train5138,0,5137
train5139,0,5138
train5140,0,5139
train5141,1,5140
train5142,0,5141
train5143,0,5142
train5144,0,5143
train5145,0,5144
train5146,0,5145
train5147,0,5146
train5148,0,5147
train5149,0,5148
train5150,0,5149
train5151,0,5150
train5152,0,5151
train5153,0,5152
train5154,0,5153
train5155,0,5154
train5156,0,5155
train5157,0,5156
train5158,0,5157
train5159,0,5158
train5160,0,5159
train5161,0,5160
